titulo_do_texto,texto,descritor,comando,resposta_item,ano,tipo,origem,resposta,opcoes
Família paranaense fatura medalha de prata em concurso de queijo mais importante do mundo,"O Paraná foi muito bem representado no Concours Mondial du Fromage et des Produits Laitiers (Concurso Mundial dos Queijos e Laticínios). A premiação aconteceu de 12 a 14 de setembro, em Tours, na França. Os produtores de leite, Marisa Alexandre Martins e Leomar Melo Martins, responsáveis pelo Sítio Aliança, localizado no município Santana do Itararé, conquistaram a medalha de prata. A grande aposta da família Martins foi o queijo Maná Concafé Gourmet, com 30 dias de maturação. “O nosso queijo é feito de leite de vaca Jersey com gordura e qualidade alta. É feito com café gourmet de altíssima qualidade e precisa de 30 dias de maturação na câmara fria. É saboroso e possui um gosto não muito forte de café”, explica Leomar. Segundo o produtor, o prêmio internacional coloca o Estado do Paraná em posição de destaque. “O Paraná está entrando no âmbito nacional e internacional, isso demonstra que temos produtos originais de qualidade e seguros. Ganhar um prêmio internacional como esse, principalmente, para nós que somos de uma pequena propriedade de agricultura familiar do Norte do Paraná, é indescritível.” ressaltou a família Martins. [...] No total, participaram da competição 940 queijos de 46 países. Destes, 183 vieram de 57 produtores brasileiros, que garantiram 57 medalhas ao país: cinco delas foram super ouro, as mais importantes da disputa. O Brasil ainda conquistou 11 medalhas de ouro, 24 de prata e 17 de bronze. Ao todo, 331 medalhas foram concedidas na competição.",D06 - Distinguir fato de opinião relativa ao fato.,O trecho desse texto que apresenta um fato é:,d,8° ano,SPAECE,Avaliação paraná,"“O Brasil ainda conquistou 11 medalhas de ouro, 24 de prata e 17 de bronze.”","['“O Paraná foi muito bem representado...”.', '“‘É feito com café gourmet de altíssima qualidade...’”.', '“‘É saboroso e possui um gosto não muito forte de café”, explica Leomar.’”.', '“O Brasil ainda conquistou 11 medalhas de ouro, 24 de prata e 17 de bronze.”']"
"A importância da gentileza no dia a dia
","Um ditado popular diz que: “gentileza gera gentileza”. Quando se é gentil com os outros ajudamos a tornar ambiente melhor. Ser gentil é ser amável, agradável, elegante, cortês. Atos de gentileza tornam você aos olhos do outro um ser encantador e digno de receber um tratamento semelhante. Luiz Gabriel Tiago, empresário indicado ao Prêmio Nobel da Paz, disse: “A gentileza pode transformar uma vida, uma relação, um relacionamento profissional, basta praticar. A gentileza no ambiente de trabalho é o grande trunfo dos profissionais que estão prontos para fazer a diferença no mercado.” E Gandhi, dizia que: “A gentileza não diminui com o uso. Ela retorna multiplicada.” [...] Pessoas gentis não são individualistas, respeitam o trabalho do colega, e com isso elas chegam mais longe, já que abrem caminhos de comunicação com os outros e se tornam mais acessíveis. [...] É preciso praticar a gentileza com todos, sejam seus subalternos, familiares ou amigos próximos. Dizem que o favor é feito com o cérebro e a gentileza com o coração, ou seja, não é um gesto planejado, mas você pode se esforçar para desenvolver essa característica, caso não a tenha. [...]",D06 - Distinguir fato de opinião relativa ao fato.,Em qual trecho desse texto há uma opinião do autor?,c,8° ano,SPAECE,Avaliação paraná,"“É preciso praticar a gentileza com todos,...”.","['“... empresário indicado ao Prêmio Nobel da Paz,...”.', '“... abrem caminhos de comunicação com os outros...”.', '“É preciso praticar a gentileza com todos,...”.', '“Dizem que o favor é feito com o cérebro...”']"
-,"Em As Três Marias acompanhamos Maria Augusta que, ao fazer 12 anos, deixa a fazenda do pai e vai para a capital estudar em um colégio de freiras. Assustada com as novas regras e rotinas rígidas do internato, a garota logo faz amizade com outras duas alunas, Maria Glória e Maria José. Através da perspectiva de Maria Augusta, acompanhamos a adolescência das amigas e o início da vida adulta, mas não apenas as delas. Rachel de Queiroz traz uma história sobre várias mulheres e o que ser mulher significava na primeira metade do século XX, através de uma narrativa quase poética. Esse é um livro curto, mas me arrebatou completamente. Na primeira parte do livro, acompanhamos a vida nesse colégio de freiras e isso me prendeu logo de cara. Eu adoro histórias que se passam em internatos. O clima de amizade, de confidências, das regras [...]. É nesse momento em que descobrimos mais sobre a vida da protagonista e suas amigas. Mas como comentei, Guta (a narradora) não centra a história apenas nela e em suas amigas mais próximas. Ela apresenta um leque de meninas e mulheres com diferentes personalidades [...]. É nessa fase, em que as meninas são inseparáveis, que elas recebem o apelido de As Três Marias, por estarem sempre juntas, como as estrelas, mas serem claramente diferentes. [...] Achei arrebatador. A escrita é um caso à parte de tão bonita e sei que não vou conseguir fazer jus a esse aspecto, então fica o recado: leiam. Sobre a história, já ficou claro o quanto eu amei conhecer essas várias mulheres, mesmo que esse seja um livro bem mais melancólico do que estou acostumada. As Três Marias me tirou um pouco da zona de conforto e estou pronta para ler mais dessa autora.",D06 - Distinguir fato de opinião relativa ao fato.,Qual trecho desse texto apresenta uma opinião?,d,8° ano,SPAECE,Avaliação paraná,“Achei arrebatador. A escrita é um caso à parte de tão bonita...”.,"['“Através da perspectiva de Maria Augusta, acompanhamos a adolescência das amigas...”.', '“Rachel de Queiroz traz uma história sobre várias mulheres...”. ', '""É nesse momento em que descobrimos mais sobre a vida da protagonista e suas amigas.”. ', '“Achei arrebatador. A escrita é um caso à parte de tão bonita...”.']"
Que tal criar um projeto nas férias?,"Kaciane Caroline tem dez anos, mora numa cidade do interior de São Paulo, vai à escola, faz lição de casa, brinca. Tem uma coisa que ela adora fazer: ler. Já leu um montão de livros (mais de 500!), quer ler mais, e ainda tem vontade de incentivar outras pessoas a também gostar dos livros. Para isso, Caroline teve a ideia de montar uma biblioteca no quintal de casa. Olha que coisa mais interessante: a menina conseguiu a ajuda de empresas da cidade, da escola, de colegas e de várias pessoas da comunidade. Com isso, seus pais puderam construir um local para lotar de livros. E deu certo! Hoje, o lugar funciona com mais de 4.000 obras e, durante três horas por dia, sempre no período da tarde, quem quiser pode ir lá e pegar um livro emprestado, assim como acontece em qualquer biblioteca. Mas Caroline quer mais. Está fazendo uma vaquinha pela internet para tornar a biblioteca dela profissional. E se você aproveitasse suas férias para, além de brincar, dormir, brincar ainda mais, ficar sem fazer nada e passear, também pensar em um projeto bem legal? [...] A garota da biblioteca é um exemplo para todas as crianças. Ela conseguiu fazer um gosto dela ser também o gosto de muitos outros. Ela é uma menina generosa, criativa e ativa. E todas as crianças, inclusive você, podem ser assim também. [...]",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, há uma opinião no trecho:",b,8° ano,SPAECE,Avaliação paraná,“Olha que coisa mais interessante: a menina conseguiu a ajuda...”.,"['“Para isso, Caroline teve a ideia de montar uma biblioteca no quintal...”..', '“Olha que coisa mais interessante: a menina conseguiu a ajuda...”.', '“... seus pais puderam construir um local para lotar de livros.”. ', '“... sempre no período da tarde, quem quiser pode ir lá...”.']"
Água cidadã,"“Olha que coisa mais interessante: a menina conseguiu a ajuda...”. A gente tem um monte de direitos, os animais também têm, mas e a água, será que ela tem direitos também? Tem sim, e graças à ONU! A Organização das Nações Unidas criou um documento chamado Declaração Universal dos Direitos da Água! Ele tem 10 parágrafos, todos explicando como ela é importante para o nosso planeta! O primeiro item diz, logo de cara, que a água é patrimônio do planeta, e que cada povo e cada nação são responsáveis por ela! Já o parágrafo 7 diz claramente que a água não deve ser desperdiçada, nem poluída e nem envenenada! Puxa, seria legal se todo mundo respeitasse essa declaração, né?",D06 - Distinguir fato de opinião relativa ao fato.,O trecho desse texto que apresenta uma opinião do autor é:,d,8° ano,SPAECE,Avaliação paraná,"“Puxa, seria legal se todo mundo respeitasse essa declaração, né?”. ","['“A gente tem um monte de direitos, os animais também têm,...”.', '“A Organização das Nações Unidas criou um documento...”. \r', '“O primeiro item diz, logo de cara, que a água é patrimônio do planeta,...”. \r', '“Puxa, seria legal se todo mundo respeitasse essa declaração, né?”. ']"
"Mais uma ação do “Horta no Quintal” no Mãe Coruja
A ideia é repassar para as mães assistidas pelo programa como cultivar uma horta saudável em
pequenos espaços","Parceria entre o programa Mãe Coruja do Ipojuca e Secretaria de Agricultura desenvolve, quinzenalmente, a ação do Horta no Quintal. A programação oferecida, desde o final do ano passado, tem o objetivo de estimular a produção de hortaliças para o consumo da família. O ninho Mãe Coruja do Ipojuca-sede recebeu, na tarde desta quinta-feira (10), mães e futuras mamães do Programa para entender o passo a passo do cultivo de hortaliças em casa. A didática foi repassada pelo técnico em Agropecuária da Secretaria de Agricultura, Antenor Gomes, que destacou o processo como fácil, prático e gratificante. “Basta usar o que temos ao nosso redor de material reciclável, como garrafa pet, baldes e caqueiras velhas. Materiais que causam danos ao meio ambiente se tornam aliados nessa atividade”, declarou Gomes. [...]",D06 - Distinguir fato de opinião relativa ao fato.,"No texto, há uma opinião no trecho:",c,8° ano,SPAECE,Avaliação paraná,"“... Antenor Gomes, que destacou o processo como fácil, prático e gratificante.”. ","['“Parceria entre o programa Mãe Coruja do Ipojuca e Secretaria de Agricultura desenvolve,...”.', '“A programação oferecida, desde o final do ano passado, tem o objetivo de estimular...”.', '“... Antenor Gomes, que destacou o processo como fácil, prático e gratificante.”. ', '“‘Basta usar o que temos ao nosso redor de material reciclável,... ’”.']"
Dicionário de formas,"Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa que acabara de chegar do outro lado da Terra. Bolei para ela um dicionário de quatro palavras: bola, quadrado, retângulo, triângulo. Japonês se escreve com desenhos. Com desenhos a princesa aprenderia português! [...] Ia até meu carrinho e pedia, desenhando no ar: – Triângulo-bola. Sorvete na casquinha! O dicionário funcionava às maravilhas. Eu? Mandava bilhetes. Desenhava um quadrado com um triângulo em cima e escrevia: casa!!! Caprichava nos pontos de exclamação. Casa!!! Casa!!! Fácil de entender: casa comigo. Mas toda princesa tem uma fera para encontrar bilhetes. Uma hora a fera mandou me chamar. Aí… Aí eu transformei ponto de exclamação em sinal de aguaceiro: – Um traço com um pingo é chuva. Três -!!! – muita chuva. Casa, chuva, chuva, chuva. Estou só avisando… Cuidado com goteiras. [...] Hoje, 60 anos depois, repito, valeu a pena. E lá vou eu apanhar uns triângulos vermelhos para a minha rainha arrumar no triângulo do retângulo do quadrado da frente. Perfeito. Daqui a pouco a jarra da mesa da sala estará toda perfumada com os… Como é mesmo? Vá lá! Com os triângulos vermelhos.",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, o trecho que apresenta uma opinião é:",c,8° ano,SPAECE,Avaliação paraná,“O dicionário funcionava às maravilhas.”.,"['“Era uma vez eu, Zé Sorveteiro, que me apaixonei...”', '“Ia até meu carrinho e pedia, desenhando no ar:...”. ', '“O dicionário funcionava às maravilhas.”.', '“Aí eu transformei ponto de exclamação em sinal de aguaceiro:""']"
Quem é esse Will?,"Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa que acabara de chegar do outro lado da Terra. Bolei para ela um dicionário de quatro palavras: bola, quadrado, retângulo, triângulo. Japonês se escreve com desenhos. Com desenhos a princesa aprenderia português! [...] Ia até meu carrinho e pedia, desenhando no ar: – Triângulo-bola. Sorvete na casquinha! O dicionário funcionava às maravilhas. Eu? Mandava bilhetes. Desenhava um quadrado com um triângulo em cima e escrevia: casa!!! Caprichava nos pontos de exclamação. Casa!!! Casa!!! Fácil de entender: casa comigo. Mas toda princesa tem uma fera para encontrar bilhetes. Uma hora a fera mandou me chamar. Aí… Aí eu transformei ponto de exclamação em sinal de aguaceiro: – Um traço com um pingo é chuva. Três -!!! – muita chuva. Casa, chuva, chuva, chuva. Estou só avisando… Cuidado com goteiras. [...] Hoje, 60 anos depois, repito, valeu a pena. E lá vou eu apanhar uns triângulos vermelhos para a minha rainha arrumar no triângulo do retângulo do quadrado da frente. Perfeito. Daqui a pouco a jarra da mesa da sala estará toda perfumada com os… Como é mesmo? Vá lá! Com os triângulos vermelhos.Sente-se. [...] Meu nome é Willian Leite. Sou designer gráfico, quadrinista e ilustrador. Nasci em 1986 na discreta cidade de Porecatu, no Paraná. Atualmente moro em Apucarana, ainda no Paraná. Sou formado em Publicidade e Propaganda e pós-graduado em Design, Cognição e Mídia. O design foi até aqui o meu maior ganha-pão. Mas pouco a pouco o Will Tirando vem tomando conta da minha vida. Faço tiras desde 2007. Comecei publicando nas redes sociais da vida. Meu público era minha família e meus amigos. No início as tiras tinham um estilo bem conhecido no mundo das webcomics: o stickman ou boneco palitinho. Diante de muitas críticas e da necessidade de mudança, fui adaptando meu estilo até chegar no que é hoje. Sou só mais um cartunista influenciado pelos gigantes dos quadrinhos nacionais. Meus personagens, como você pode notar, não têm nariz [...]. Isso não é só influência. Isso é opção também. Meus desenhos não são bonitos, mas são felizes. Na internet ganhei um bom espaço graças (principalmente) a sites de humor [...]. É estranho elogiar o próprio trabalho, mas atribuo a boa aceitação dos leitores ao fato desses se identificarem com o conteúdo das tiras – que quase sempre abordam temas bem populares, por ter um estilo próprio e por publicar com boa frequência. O blog já ultrapassou a marca de 1000 tiras publicadas (sem contar as tiras palitos). Outro aspecto que cativa certos leitores é a pureza que as tiras carregam. [...] Há quem diga que as tiras despertam o poder de reflexão. Não sei… não é a prioridade que tenho quando as faço. [...]",D06 - Distinguir fato de opinião relativa ao fato.,Um trecho desse texto que apresenta uma opinião é:,d,8° ano,SPAECE,Avaliação paraná,"“Meus desenhos não são bonitos, mas são felizes.”.","['“O design foi até aqui o meu maior ganha-pão.”.', '“Comecei publicando nas redes sociais da vida.”.', '“Meus personagens, como você pode notar, não têm nariz...”.', '“Meus desenhos não são bonitos, mas são felizes.”.']"
Taxista roda gratuitamente aos inais de semana entregando compra a idosos,"Um taxista trocou as corridas do final de semana para ajudar idosos que não têm como ir ao supermercado. Iqbal Alimohd, de 69 anos, recolhe os pedidos durante toda a semana em Calgary, no Canadá, e, no sábado pela manhã, vai ao mercado fazer as compras. Depois, Iqbal realiza todas as entregas e não cobra nada por isso. O taxista já faz essa boa ação há 15 anos e disse que não tem pretensão de parar. Para ele, realizar as entregas é um papel de cidadania, servindo à comunidade. Apesar de ter iniciado o projeto sozinho, Iqbal hoje conta com a ajuda da esposa, Mumtaz, e dos dois filhos, Faisal e Yasin. A mulher fica responsável por anotar todas as listas de compras e separar os pedidos para entrega. Já os dois filhos acompanham o pai ao mercado para retirar os itens. ""É um compromisso tão importante que, sempre que queremos viajar ou ir a qualquer lugar, ele [o taxista] diz: 'Bem, o que meus velhinhos vão fazer no sábado?'"", conta Faisal.",D05 - Identificar o tema ou assunto de um texto.,O assunto desse texto é,a,8° ano,SPAECE,Avaliação paraná,a entrega gratuita de mercadorias realizada por um taxista.,"['a entrega gratuita de mercadorias realizada por um taxista.', 'a qualidade de vida das pessoas em idade avançada.', 'o método utilizado por um mercado para separar as compras.', 'o tipo de público que costuma frequentar os mercados.']"
O celular está destruindo nossa memória,"O Instagram recebe 95 milhões de fotos por dia. São 1.100 novas imagens no sistema a cada segundo. Isso sem falar nos outros bilhões de cliques armazenados na memória dos celulares e que nunca verão a luz do dia. Nunca se fotografou tanto, claro. No início do século 21, ainda estávamos presos à quantidade de fotos que cabiam num rolo de filme – o rolo podia abrigar 12, 24 ou 36 imagens. Logo, o momento de tirar uma foto era especial. E poucos se aventuravam a esticar o braço e tirar uma foto da própria cara. A chance de dar ruim era gigantesca. As câmeras digitais acabaram com a limitação de poses. [...] E tome foto. De tudo. De todos. Só tem um problema: esse hábito pode estar acabando com as nossas vidas – pelo menos com a forma como nos lembramos das nossas vidas. E pode estar distorcendo nossas personalidades também. [...] Quando você vive com uma câmera fotográfica de capacidade virtualmente infinita no bolso, a tendência é que você se preocupe mais em registrar momentos do que em prestar atenção neles. Aí complica. “Prestar atenção é fundamental para codificar informações na memória”, diz a italiana Giuliana Mazzoni, professora de psicologia da Universidade de Hull, no Reino Unido [...]. Para Giuliana Mazzoni, a era da fotografia instantânea também pode ter reverberações em nossa personalidade. “As selfies e poses são planejadas, não têm naturalidade”, ela diz. “Se a gente se basear fortemente em fotos ao nos lembrarmos do passado, poderemos criar uma identidade própria distorcida com base na imagem que desejamos promover para os outros.” Por via das dúvidas, vale lembrar: sua memória talvez agradeça se você parar e dar uma boa olhada no que vai fotografar antes de efetivamente apertar o botão. [...]",D05 - Identificar o tema ou assunto de um texto.,O assunto tratado no texto é:,b,8° ano,SPAECE,Avaliação paraná,Os problemas causados pelo hábito excessivo de fotografar.,"['O uso excessivo de selfies está distorcendo nossa personalidade.', 'Os problemas causados pelo hábito excessivo de fotografar.', 'O fim da limitação de poses pelas câmeras digitais.', 'O processo evolutivo na forma de fotografar.\r']"
Que tal criar um projeto nas férias?,"Kaciane Caroline tem dez anos, mora numa cidade do interior de São Paulo, vai à escola, faz lição de casa, brinca. Tem uma coisa que ela adora fazer: ler. Já leu um montão de livros (mais de 500!), quer ler mais, e ainda tem vontade de incentivar outras pessoas a também gostar dos livros. Para isso, Caroline teve a ideia de montar uma biblioteca no quintal de casa. Olha que coisa mais interessante: a menina conseguiu a ajuda de empresas da cidade, da escola, de colegas e de várias pessoas da comunidade. Com isso, seus pais puderam construir um local para lotar de livros. E deu certo! Hoje, o lugar funciona com mais de 4.000 obras e, durante três horas por dia, sempre no período da tarde, quem quiser pode ir lá e pegar um livro emprestado, assim como acontece em qualquer biblioteca. Mas Caroline quer mais. Está fazendo uma vaquinha pela internet para tornar a biblioteca dela profissional. E se você aproveitasse suas férias para, além de brincar, dormir, brincar ainda mais, ficar sem fazer nada e passear, também pensar em um projeto bem legal? [...] A garota da biblioteca é um exemplo para todas as crianças. Ela conseguiu fazer um gosto dela ser também o gosto de muitos outros. Ela é uma menina generosa, criativa e ativa. E todas as crianças, inclusive você, podem ser assim também. [...]",D05 - Identificar o tema ou assunto de um texto.,O assunto do texto lido é,c,8° ano,SPAECE,Avaliação paraná,a montagem de uma biblioteca por uma menina.,"['a menina que gosta de leituras.\r', 'a leitura e as brincadeiras nas férias.\r', 'a montagem de uma biblioteca por uma menina.', 'a elaboração de projetos e atividades nas férias.']"
Água cidadã,"A gente tem um monte de direitos, os animais também têm, mas e a água, será que ela tem direitos também? Tem sim, e graças à ONU! A Organização das Nações Unidas criou um documento chamado Declaração Universal dos Direitos da Água! Ele tem 10 parágrafos, todos explicando como ela é importante para o nosso planeta! O primeiro item diz, logo de cara, que a água é patrimônio do planeta, e que cada povo e cada nação são responsáveis por ela! Já o parágrafo 7 diz claramente que a água não deve ser desperdiçada, nem poluída e nem envenenada! Puxa, seria legal se todo mundo respeitasse essa declaração, né?",D05 - Identificar o tema ou assunto de um texto.,O assunto desse texto é ,a,8° ano,SPAECE,Avaliação paraná,a Declaração Universal dos Direitos da Água.,"['a Declaração Universal dos Direitos da Água.', 'a Organização das Nações Unidas.', 'o direito do cidadão.', 'o respeito aos animais.\r']"
Ipojuca recebe projeto de cinema itinerante com sessões gratuitas,"Serão exibidas comédias e filmes infantis nesta quarta, na quinta e sexta. Cine em Cena Brasil vai ocorrer em praça de Nossa Senhora do Ó. O Cine em Cena Brasil chega [...] para exibir longas-metragens de graça à população. O caminhão do projeto vai estacionar na Praça de Eventos Nossa Senhora do Ó, distrito de Ipojuca, e [...] vai rodar filmes de comédia e animações infantis em 3D. Estão na programação “Se Puder... Dirija!”, [...] “SOS Mulheres ao Mar”, [...] “Malévola” [...] e “Frozen – Uma Aventura Congelante” [...]. As sessões têm vagas para 225 pessoas. O projeto [...] renova a proposta de cinema itinerante.",D05 - Identificar o tema ou assunto de um texto.,O assunto desse texto é,c,8° ano,SPAECE,Avaliação paraná,o projeto que exibe filmes gratuitos para a população. ,"['a qualidade das animações infantis em 3D.', 'as vagas disponíveis para cada sessão de cinema.', 'o projeto que exibe filmes gratuitos para a população. ', 'os tipos de filmes preferidos das crianças.']"
O celular está destruindo nossa memória,"No trecho: “Para Giuliana Mazzoni, a era da fotografia instantânea também pode ter reverberações em nossa personalidade.” a palavra ""reverberações"" tem o mesmo sentido deO Instagram recebe 95 milhões de fotos por dia. São 1.100 novas imagens no sistema a cada segundo. Isso sem falar nos outros bilhões de cliques armazenados na memória dos celulares e que nunca verão a luz do dia. Nunca se fotografou tanto, claro. No início do século 21, ainda estávamos presos à quantidade de fotos que cabiam num rolo de filme – o rolo podia abrigar 12, 24 ou 36 imagens. Logo, o momento de tirar uma foto era especial. E poucos se aventuravam a esticar o braço e tirar uma foto da própria cara. A chance de dar ruim era gigantesca. As câmeras digitais acabaram com a limitação de poses. [...] E tome foto. De tudo. De todos. Só tem um problema: esse hábito pode estar acabando com as nossas vidas – pelo menos com a forma como nos lembramos das nossas vidas. E pode estar distorcendo nossas personalidades também. [...] Quando você vive com uma câmera fotográfica de capacidade virtualmente infinita no bolso, a tendência é que você se preocupe mais em registrar momentos do que em prestar atenção neles. Aí complica. “Prestar atenção é fundamental para codificar informações na memória”, diz a italiana Giuliana Mazzoni, professora de psicologia da Universidade de Hull, no Reino Unido [...]. Para Giuliana Mazzoni, a era da fotografia instantânea também pode ter reverberações em nossa personalidade. “As selfies e poses são planejadas, não têm naturalidade”, ela diz. “Se a gente se basear fortemente em fotos ao nos lembrarmos do passado, poderemos criar uma identidade própria distorcida com base na imagem que desejamos promover para os outros.” Por via das dúvidas, vale lembrar: sua memória talvez agradeça se você parar e dar uma boa olhada no que vai fotografar antes de efetivamente apertar o botão. [...]",D03 - Inferir o sentido da palavra ou expressão.,"No trecho: “Para Giuliana Mazzoni, a era da fotografia instantânea também pode ter reverberações em nossa personalidade.” a palavra ""reverberações"" tem o mesmo sentido de",d,8° ano,SPAECE,Avaliação paraná,repercussões.,"['alterações.', 'motivações.', 'preocupações.', 'repercussões.']"
Dicionário de formas,"Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa que acabara de chegar do outro lado da Terra. Bolei para ela um dicionário de quatro palavras: bola, quadrado, retângulo, triângulo. Japonês se escreve com desenhos. Com desenhos a princesa aprenderia português! [...] Ia até meu carrinho e pedia, desenhando no ar: – Triângulo-bola. Sorvete na casquinha! O dicionário funcionava às maravilhas. Eu? Mandava bilhetes. Desenhava um quadrado com um triângulo em cima e escrevia: casa!!! Caprichava nos pontos de exclamação. Casa!!! Casa!!! Fácil de entender: casa comigo. Mas toda princesa tem uma fera para encontrar bilhetes. Uma hora a fera mandou me chamar. Aí… Aí eu transformei ponto de exclamação em sinal de aguaceiro: – Um traço com um pingo é chuva. Três -!!! – muita chuva. Casa, chuva, chuva, chuva. Estou só avisando… Cuidado com goteiras. [...] Hoje, 60 anos depois, repito, valeu a pena. E lá vou eu apanhar uns triângulos vermelhos para a minha rainha arrumar no triângulo do retângulo do quadrado da frente. Perfeito. Daqui a pouco a jarra da mesa da sala estará toda perfumada com os… Como é mesmo? Vá lá! Com os triângulos vermelhos.",D03 - Inferir o sentido da palavra ou expressão.,"Nesse texto, a palavra “bolei” significa",d,8° ano,SPAECE,Avaliação paraná,inventar.,"['enrolar.', 'estar confuso.', 'ficar preocupado.', 'inventar.']"
Praias onde vale a pena curtir o verão Prepare-se para escolher os lugares ideais para o banho de mar [...],"Está chegando o momento mais aguardado do ano. É quando os estudos dão uma trégua, o trabalho fica para depois e as únicas coisas importantes para fazer são curtir o sol, praticar esportes e aproveitar a paisagem. Para onde ir? Os 9.198 quilômetros do litoral brasileiro abrigam lugares paradisíacos, onde o banho de mar e a areia branquinha são uma tentação para quem passou 11 meses do ano vendo o mar a distância. Mas é preciso ser realista. Há pedaços da costa perdidos para as férias. “Em geral, a condição do litoral brasileiro é ruim para os banhos de mar”, confirma Luiz Roberto Tommasi, um dos maiores especialistas em poluição marinha do país, que há anos avalia as condições das praias. Diante da imensidão azul, pode parecer que o quadro não é assim tão grave. Afinal, o mar deveria diluir a sujeira toda deixada pelos turistas concentrados nesta época do ano. Mas o excesso de esgoto não se manifesta apenas pelo cheiro desagradável, a cor escura da água e o lixo generalizado. O esgoto mata o plâncton que produz o oxigênio e carrega bactérias nocivas e materiais que não são degradados. Entra na cadeia alimentar marinha e contamina os peixes. [...] A poluição das praias não é causada apenas pelo esgoto e a sujeira deixada pelos banhistas mal-educados. O petróleo que vaza dos navios, por exemplo, causa danos ecológicos que perduram durante anos. Mas é um problema localizado. A poluição mais grave do litoral brasileiro é provocada pelo saneamento deficiente. Apenas 4,8% da população das cidades costeiras é atendida pela rede de esgoto. As consequências na qualidade da água do mar são percebidas por meio de exames do nível de coliformes fecais. As medições periódicas indicam se a praia está contaminada por esgoto [...]. Muitos jornais costumam dar os resultados desses exames, principalmente no verão. Mas os interessados também podem acompanhar a situação de sua praia favorita pela internet [...].",D01 - Localizar informação explícita.,"De acordo com o texto, o plâncton é responsável",b,8° ano,SPAECE,Avaliação paraná,pela produção de oxigênio.,"['pela cor escura da água.', 'pela produção de oxigênio.', 'pelo aumento de bactérias.', 'pelo cheiro desagradável.']"
