titulo_do_texto,texto,descritor,comando,resposta_item,ano,tipo,origem,resposta,opcoes
-,"Aniversário da lagartixa Olha quem foi convidado O gambá, a cobra e o cágado A mocinha ficou foi metida... Logo chegou a vizinha Correu lá na cozinha Fez um prato caprichado E foi lhe fazer um agrado... O banquete não pode faltar Carne, legumes e guaraná O camaleão ajudou a comprar Mas não pode participar... A lagartixa só resmungava Ninguém na sua festa chegava Iria trancar a porta Quem chegasse mandaria ir embora... Os convidados demoraram a chegar A lagartixa ficou aborrecida O calango coitado Escorregou na descida Com a perna machucada Foi se deitar no telhado... Mas logo a turma chegou A lagartixa se animou Vieram a cabra, a vaca e a galinha Mas os convidados que ela queria Nenhum aparecia...","D14 - Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para sua continuidade.","Nesse texto, no verso “Mas os convidados que ela queria”, a palavra ""ela"" refere-se à",c,6° ano,SPAECE,Avaliação paraná,lagartixa.,"['cabra.', 'galinha.', 'lagartixa.', 'vaca.']"
Bichos de estimação,"Sem essa de cãozinho ou gatinho. Algumas crianças escolhem criar em casa bichinhos estranhos como iguana, rato e perereca. É assim com Rodrigo Yuzo, 10, que tem uma iguana – a sensação do prédio. Toda vez que ele desce com o réptil para o térreo, os amigos ficam curiosos. Ele gosta de colocar a iguana no pescoço e na cabeça. E jura que o animal o reconhece: “Ela me lambe”. Rodrigo resolveu comprar a iguana porque mora em apartamento e, principalmente por ter alergia a pelos de gato e cachorro. Ele explica que o réptil não dá muito trabalho. “Não precisa nem dar banho.”","D14 - Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para sua continuidade.","No trecho “E jura que o animal o reconhece:”, a expressão ""o animal"" substitui",a,6° ano,SPAECE,Avaliação paraná,a iguana.,"['a iguana.', 'a perereca. ', 'o cãozinho.', 'o gatinho.']"
Greg e o passarinho,"Ontem à tarde, Greg foi ao bosque para juntar cogumelos. Depois de ter recolhido alguns, resolveu voltar para que a mãe fizesse uma omelete para o jantar. No caminho de retorno, ele achou um passarinho caído do ninho, parecendo ter a pata machucada. Greg o envolveu em sua blusa. Chegando à sua casa, ele mostrou o passarinho ao papai e à mamãe: “Olhem, ele está ferido. Precisamos tratá-lo!”. “Venha” – disse a mãe – “Vamos fazer uma caminha para ele [...]. Você lhe dará um pouco do miolo de pão ensopado na água.” Nesta manhã, o passarinho parecia totalmente reavivado. Greg o levou até o seu ninho e depois foi para a escola com pena, porque queria ficar com o passarinho em casa, talvez, numa gaiola. “Não” – pensou o menino – “Foi melhor assim, pois o bichinho ficaria infeliz demais.” Depois da aula, Greg [...] viu o pássaro bem pertinho, sobre um portão. Greg parou, pensando que o animal ia fugir, mas não. O pássaro pulou [...] bastante contente. Greg se aproximou [...] e teve uma ideia. Na sua bolsa, sobrara ainda um pouco do seu lanche. Ele esmigalhou o pão e estendeu sua mão aberta. O passarinho hesitou, virou-se, e então, depressa, bicou uma migalha minúscula antes de sair voando para um galho baixo.",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,O que fez com que essa história acontecesse?,c,6° ano,SPAECE,Avaliação paraná,Greg achar um passarinho caído do ninho.,"['A mãe de Greg cuidar do passarinho.', 'A mãe de Greg fazer omelete para o jantar.', 'Greg achar um passarinho caído do ninho.', 'Greg levar cogumelos para o jantar.\r']"
O polvo chateado,"Popó, o polvinho, estava chateado. Ele não achava nada para fazer. Popó já tinha feito todo o seu trabalho e foi para a caverna. Resolveu fazer uma visitinha aos amigos. Mas, chegando lá, descobriu que Silena, a baleia, estava descansando... Saturnino, o tubarão, estava caçando... e Baca, o caranguejo, estava procurando uma casa nova. Ou seja, todos estavam ocupados, exceto Popó. Ele voltou para casa triste: “O que fazer?” – ele se perguntou, mordiscando um camarão no fundo de sua caverna. Popó já ia comer outro camarão, quando sentiu uma agitação em torno dele. Eram Silena, Saturnino e Baca que o estavam chamando. “Popó, Popó! Olhe para nós! Estamos todos manchados pelo óleo! Nós temos que nos limpar, senão vamos morrer!” Os amigos estavam mesmo cheios de petróleo. Popó teve que procurar uma solução. “Tragam-me todas as esponjas que vocês puderem encontrar e chamem todos os animais da área! – disse ele. Silena, Saturnino e Baca logo voltaram carregados de esponjas grandes e bonitas. Popó pegou as esponjas e começou a limpar os seus melhores amigos. Então, limpou os outros habitantes do mar que tinham sido manchados pelo petróleo também. E, durante a limpeza, Popó conversou bastante com eles. Popó estava realmente sem tempo para ficar chateado.",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,"Quem é o personagem principal dessa história?",b,6° ano,SPAECE,Avaliação paraná,"Popó.","['Baca.', 'Popó.\r', 'Saturnino.', 'Silena.']"
O pardal que queria ser águia,"“Minhocas! Eca! Isso é comida para bebês!”, Tuco, o pequeno pardal, nunca deixa de irritar seus amigos. Um dia, ele vai visitar sua mãe e diz: “Eu, mais tarde, vou me tornar uma águia dourada!”, “Mas, querido, mais tarde você vai continuar sendo o que já é: um pequeno pardal” – explica-lhe a mãe. “Não, eu vou ser uma ave de rapina poderosa! Você vai ver! Além do mais, hoje à noite no jantar, vou comer um carneiro que eu mesmo vou pegar.” Ele voa sobre o campo próximo e começa a pairar sobre um rebanho de ovelhas. Vê uma bem gorda e crava suas unhas nas costas dela. “Quem está aí nas minhas costas?” – pergunta a ovelha. “Sou eu, o Tuco! Você está presa! Eu capturei você!” – disse com sua voz baixinha. “Quem é você? Eu não consigo nem vê-lo” – perguntou a ovelha, se divertindo. “Você é minha prisioneira agora!” – diz Tuco. Mas, de repente, ele escorrega e cai entre as pernas da ovelha. Ela inclina-se até ele: “Oh, oh! Vejam só, uma águia dourada!” E ela pega o pequeno pardal entre os dentes e o carrega de volta para sua mãe, dizendo: “Estou trazendo de volta a sua terrível águia.”. Ele nem consegue olhar para a mãe. Essa foi a primeira e única aventura de Tuco, a águia dourada!",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,O que fez com que essa história acontecesse?,c,6° ano,SPAECE,Avaliação paraná,Tuco querer ser uma águia.,"['Tuco caçar um carneiro.', 'Tuco irritar os seus amigos.', 'Tuco querer ser uma águia.', 'Tuco visitar sua mãe.\r']"
"Lêdo, o livrinho que queria ser lido","“Ninguém me vê...”, murmurava Lêdo, o livrinho esquecido na prateleira. [...] “Será que estou muito escondido?”, dizia Lêdo, ajeitando-se mais na ponta da prateleira. “Hummm, aqui está melhor. Agora sim, com certeza, vão me ver”. Mas ninguém o viu. [...] [...] Ele vê alunos e alunas passando por perto. “Olha, está vindo um menino, outro, agora uma menina e... passaram. Nem me viram.” [...] “A minha historinha é tão legal. Tantas crianças já riram e se emocionaram comi- go. Por que agora estão me ignorando?” Sem saber o que fazer, Lêdo foi procurar o doutor Livraldo, o grande médico dos livros. – Doutor Livraldo! Doutor Livraldo! gritava Lêdo, na biblioteca. – Quem me chama [...]? Apareceu [...] o doutor Livraldo. – Sou eu, doutor, o Lêdo. Estou muito preocupado. – Ora, e com o quê? Você é um livro tão jovem. – Acho que as crianças não gostam mais de mim. Elas passam nas prateleiras e não me leem. Estou muito triste com isso. Desse jeito vou virar enfeite ou ser esquecido. – Me deixe examiná-lo, – falava o doutor. [...] [...] as suas folhas estão um pouco apagadas de tanto serem usadas pelas crianças. Elas gostavam tanto de você que o marcavam, escreviam em você, e as letrinhas foram se apagando. Me deixa restaurar suas páginas. Assim, Doutor Livraldo mexe aqui e acolá, pinta, reescreve e remenda e... “Ah, agora sim, você está novo de novo.” – Legal, doutor Livraldo, estou novinho em folha! Daí, Lêdo voltou a sua estante muito contente e radiante. Quando a criançada viu aquele livro como novo fosse, passou a pegá-lo na estante, a lê-lo e a contar as suas histórias. Afinal, Lêdo tinha muito o que dizer. [...]",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,O trecho que mostra o local onde essa história acontece é:,b,6° ano,SPAECE,Avaliação paraná,"“– Doutor Livraldo! Doutor Livraldo! gritava Lêdo, na biblioteca.”.","[' “Tantas crianças já riram e se emocionaram comigo.”.', '“– Doutor Livraldo! Doutor Livraldo! gritava Lêdo, na biblioteca.”.', '“– Legal, doutor Livraldo, estou novinho em folha!”.', ' “Quando a criançada viu aquele livro como novo fosse,...”.']"
-,"Aniversário da lagartixa Olha quem foi convidado O gambá, a cobra e o cágado A mocinha ficou foi metida... Logo chegou a vizinha Correu lá na cozinha Fez um prato caprichado E foi lhe fazer um agrado... O banquete não pode faltar Carne, legumes e guaraná O camaleão ajudou a comprar Mas não pode participar... A lagartixa só resmungava Ninguém na sua festa chegava Iria trancar a porta Quem chegasse mandaria ir embora... Os convidados demoraram a chegar A lagartixa ficou aborrecida O calango coitado Escorregou na descida Com a perna machucada Foi se deitar no telhado... Mas logo a turma chegou A lagartixa se animou Vieram a cabra, a vaca e a galinha Mas os convidados que ela queria Nenhum aparecia...",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,"Nesse texto, o personagem principal é",b,6° ano,SPAECE,Avaliação paraná,a lagartixa.,"['a cobra.', 'a lagartixa.', 'o calango.', 'o gambá.']"
"Abelardo, o chocolate doce que queria ser amargo","Abelardo era um chocolate daqueles bem doces que as crianças adoravam. Todos na sua família eram doces como ele. O tio Teobaldo era doce e recheado. O pai, Benjamin, tinha recheio de amendoim. A mãe, Dona Zuleide, era de chocolate ao leite. Os irmãos, Teco e Beija, tinham recheio de ameixa. Mas ele achava chato ser sempre doce. Por que eu sou tão doce? Eu não podia ser amargo? Questionava Abelardo chateado. Um dia resolveu viajar, algum jeito de ser amargo ele iria achar. [...] Saiu andando pela vila doce, sem paradeiro. Até que chegou na cidade dos doceiros. [...] No meio da vila, uma enorme fábrica de doces, onde novos doces eram feitos. [...] Abelardo foi falar com o chefe da doceria, um biscoito bem salgado, que, puxando o bigode para o lado, foi logo explicando as regras a Abelardo: – Aqui você pode escolher se quer ser doce, ou amargo, que recheio quer ter, se quer ser redondo ou quadrado. E, se depois quiser mudar, pode aqui retornar. Abelardo se alegrou. Agora podia ser o que quisesse. Podia ser meio doce e meio amargo. E assim fez. Programou a máquina de chocolates, se tornou meio doce e meio amargo. Agora estava feliz. [...]",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,O desfecho dessa história acontece quando Abelardo,d,6° ano,SPAECE,Avaliação paraná,tornou-­se meio doce e meio amargo.,"['questionou\xadse por que era tão doce.', 'resolveu viajar e achar um modo de ser amargo.', 'saiu andando sem paradeiro pela vila doce.\r', 'tornou-\xadse meio doce e meio amargo.']"
Um dia no campo,"A boneca Limãozinho foi visitar sua amiga, a boneca Fazendinha, que morava no campo. – Que maravilha de lugar, Fazendinha. Aqui há muitas frutas gostosas, como maçã, pera, uva, banana, jabuticaba, laranja... – disse Limãozinho. – Isso mesmo, amiga! Eu adoro este lugar, o ar puro, a companhia dos animais, a comida fresquinha... não troco isto aqui por nada – elogiou Fazendinha. Limãozinho gostou tanto da vida no campo que se mudou para lá e foi ajudar Fazendinha a cuidar dos bichos e do imenso pomar repleto de frutas que havia naquele lugar mágico e encantador. Agora, além das maravilhas da natureza, o campo contava com a presença das duas lindas bonecas.",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,Essa história termina quando,c,6° ano,SPAECE,Avaliação paraná,Limãozinho se muda para o campo.,"['Fazendinha diz que gosta do ar puro.', 'Fazendinha menciona a comida fresquinha', 'Limãozinho se muda para o campo.', 'Limãozinho vai visitar a amiga no campo.']"
Companhia de teatro apresenta peça gratuita para crianças no interior do Paraná,"Uma companhia de teatro está apresentando peças gratuitas para crianças, no interior do Para- ná, com a temática do meio ambiente. Conforme a organização, as peças são realizadas em Ortigueira, nos Campos Gerais do Paraná, e Marilândia do Sul, no norte, entre sexta-feira (19) e 24 de novembro. [...] O grupo performará o espetáculo “O Grande Perigo”, que narra a história de uma pequena tarta- ruga que volta ao mar em busca da mãe, enfrentando perigos da vida marinha, incluindo, lixos na água. As apresentações duram cerca de 20 minutos e são indicadas para o público de 3 a 11 anos. [...]",D07 - Diferenciar a informação principal das secundárias em um texto.,A informação principal desse texto é,a,6° ano,SPAECE,Avaliação paraná,"a apresentação gratuita de uma peça de teatro.","['a apresentação gratuita de uma peça de teatro.\r', 'a duração de uma peça de teatro. ', 'o público indicado para assistir à peça de teatro.', 'o título de uma peça de teatro.']"
Zoológico traz arara azul da Espanha para formar casal com o paulista Teobaldo,"Guadalupe [...] deixou as Ilhas Canárias, na Espanha, prometida para o paulista Teo- baldo [...]. Ele é sociável, enquanto ela é desconfiada. Ele foi criado por uma equipe e ela, pelos pais biológicos. Para o casamento arranjado, ela deixou a família na sua terra natal e desembarcou no Brasil em outubro [...]. [...] ela agora está conhecendo melhor o pretendente [...]. Agora, resta saber se essa fase vai evoluir para uma história de amor. O possível romance é protagonizado por um casal de araras azuis que vive no Zoológico de São Paulo e tem como objetivo aumentar a espécie que integra a lista de animais em perigo de extinção [...].",D07 - Diferenciar a informação principal das secundárias em um texto.,A informação principal desse texto é,a,6° ano,SPAECE,Avaliação paraná,é a vinda de uma arara azul para o Brasil.,"['é a vinda de uma arara azul para o Brasil.', 'são as diferentes espécies de arara da Espanha.', 'é o trabalho de preservação do Zoológico de São Paulo.', 'são os animais em extinção encontrados nas Ilhas Canárias.']"
Cubo mágico: filme sobre o brinquedo está sendo desenvolvido!,"[...] um filme sobre o cubo mágico, um dos brinquedos mais famosos do mundo, está sendo desenvolvido [...]. Detalhes da produção não foram divulgados e estão sendo mantidos em segredo! O filme [...] ainda não tem previsão de estreia. Vamos aguardar! Para quem não sabe, o cubo mágico foi criado em 1974 pelo arquiteto e escultor húngaro Erno Rubik e até hoje já foram vendidos mais de 450 milhões de cubos mágicos ao redor do mundo. EITA! [...]",D07 - Diferenciar a informação principal das secundárias em um texto.,"A informação principal desse texto é
",d,6° ano,SPAECE,Avaliação paraná,o desenvolvimento de um filme sobre o cubo mágico.,"['a nacionalidade do inventor do cubo mágico.', 'a quantidade de cubos mágicos vendidos pelo mundo.\r', 'o ano em que o cubo mágico foi fabricado.', 'o desenvolvimento de um filme sobre o cubo mágico.']"
Aposentada divide a casa com 1.300 cachorros na China,"[...] Ela dedica todo o seu tempo, economias e todos os cômodos da sua casa a eles. No sudoeste
da China, Weng Junhong, 68, abriga mais de 1.300 cachorros de rua em sua residência, que recebe
novos hóspedes todos os dias.
Há 20 anos, Wen pegou um filhote de cachorro abandonado em uma rua da cidade [...]. Desde
então, não parou de pegar cães perdidos, protegendo-os dos acidentes de estrada [...].
“É importante se ocupar desses cachorros”, explica a enérgica aposentada. “A Terra não foi feita
apenas para o ser humano, também pertence aos animais”, defende. [...]
Wen encontra frequentemente novos inquilinos em frente à sua porta e recebe “pedidos de ajuda
todos os dias”.
Além dos seus 1.300 cachorros, Wen também aloja centenas de gatos, quatro cavalos, coelhos e
pássaros. [...]",D07 - Diferenciar a informação principal das secundárias em um texto.,"Nesse texto, o trecho que apresenta a informação principal é:",a,6° ano,SPAECE,Avaliação paraná,"“... Weng Junhong, 68, abriga mais de 1.300 cachorros de rua em sua residência,...”. ","['“... Weng Junhong, 68, abriga mais de 1.300 cachorros de rua em sua residência,...”. ', '“Há 20 anos, Wen pegou um filhote de cachorro abandonado em uma rua da cidade...”.', '“Wen encontra frequentemente novos inquilinos em frente à sua porta...”', '“... Wen também aloja centenas de gatos, quatro cavalos, coelhos e pássaros.”.']"
Colheita,"O agricultor Gabriel Rieg, de Anitápolis, em Santa Catarina, colheu nesta sexta-feira (11) uma abóbora de 1,2 metro. O legume foi colhido na propriedade, onde ele mora com a família. Ele faz parte de uma associação de agricultores que abrem suas propriedades para turistas. Toda a alimentação dos hóspedes é composta por produtos naturais, cultivados com adubo orgânico. Neste final de semana, esse legumezinho deve ir para a mesa dos hóspedes.",D07 - Diferenciar a informação principal das secundárias em um texto.,Qual é a informação principal desse texto?,a,6° ano,SPAECE,Avaliação paraná,"“O agricultor Gabriel Rieg [...], em Santa Catarina, colheu nesta sexta-feira (11) uma abóbora de 1,2 metro.”. ","['“O agricultor Gabriel Rieg [...], em Santa Catarina, colheu nesta sexta-feira (11) uma abóbora de 1,2 metro.”. ', '“O legume foi colhido na propriedade, onde ele mora com a família.”.', ' “Ele faz parte de uma associação de agricultores que abrem suas propriedades para turistas.”. ', '“Toda a alimentação dos hóspedes é composta por produtos naturais...”.']"
"Lêdo, o livrinho que queria ser lido","“Ninguém me vê...”, murmurava Lêdo, o livrinho esquecido na prateleira. [...] “Será que estou muito escondido?”, dizia Lêdo, ajeitando-se mais na ponta da prateleira. “Hummm, aqui está melhor. Agora sim, com certeza, vão me ver”. Mas ninguém o viu. [...] [...] Ele vê alunos e alunas passando por perto. “Olha, está vindo um menino, outro, agora uma menina e... passaram. Nem me viram.” [...] “A minha historinha é tão legal. Tantas crianças já riram e se emocionaram comi- go. Por que agora estão me ignorando?” Sem saber o que fazer, Lêdo foi procurar o doutor Livraldo, o grande médico dos livros. – Doutor Livraldo! Doutor Livraldo! gritava Lêdo, na biblioteca. – Quem me chama [...]? Apareceu [...] o doutor Livraldo. – Sou eu, doutor, o Lêdo. Estou muito preocupado. – Ora, e com o quê? Você é um livro tão jovem. – Acho que as crianças não gostam mais de mim. Elas passam nas prateleiras e não me leem. Estou muito triste com isso. Desse jeito vou virar enfeite ou ser esquecido. – Me deixe examiná-lo, – falava o doutor. [...] [...] as suas folhas estão um pouco apagadas de tanto serem usadas pelas crianças. Elas gostavam tanto de você que o marcavam, escreviam em você, e as letrinhas foram se apagando. Me deixa restaurar suas páginas. Assim, Doutor Livraldo mexe aqui e acolá, pinta, reescreve e remenda e... “Ah, agora sim, você está novo de novo.” – Legal, doutor Livraldo, estou novinho em folha! Daí, Lêdo voltou a sua estante muito contente e radiante. Quando a criançada viu aquele livro como novo fosse, passou a pegá-lo na estante, a lê-lo e a contar as suas histórias. Afinal, Lêdo tinha muito o que dizer. [...]",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, o trecho que apresenta uma opinião é:",c,6° ano,SPAECE,Avaliação paraná, “– Acho que as crianças não gostam mais de mim.”.,"['“Mas ninguém o viu.”', '“– Sou eu, doutor, o Lêdo.”', ' “– Acho que as crianças não gostam mais de mim.”.', ' “Elas passam nas prateleiras e não me leem.”.']"
Cães inteligentes,"Olá, pessoal da CHC! Nós, do 2o ano, lemos o artigo Esperto para cachorro na apostila da minha escola e resolvemos escrever porque gostamos muito. Adoramos saber que os cachorros podem entender as pessoas. Isso é muito legal! Alunos do 2o ano [...]. Campinas/SP. [...] Bom saber que vocês gostaram do texto. Visitem a CHC digital e fiquem por dentro de outras curiosidades sobre bichos e muito mais!",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, o trecho que traz uma opinião é:",c,6° ano,SPAECE,Avaliação paraná,“Isso é muito legal!”,"['“Olá, pessoal da CHC!”.', '“Nós, do 2º ano, lemos o artigo...”.', '“Isso é muito legal!”', '“Visitem a CHC digital...”. \r']"
Hilda Hilst fez livro ‘Eu Sou a Monstra’ para a ‘crionça’ Daniel,"Daniel nunca se incomodou em ser a única criança no meio de vários adultos, nem mesmo quando eles se reuniam à mesa, à noite, para conversar, [...] como muitos adultos fazem. Nestas situações, Daniel ficava junto, desenhando [...]. Agora que ele também virou um adulto, Daniel Fuentes, que tem 37 anos, conta que não só não achava ruim aquela época da infância, quanto até gostava que não houvesse “concorrência” – é que, sendo o único pequeno entre tanta gente grande, ele podia ser amado e mimado pela tia Hilda Hilst. Hilda foi uma grande escritora e poeta. [...] Ela morava na Casa do Sol, uma grande chácara em Campinas, no interior de São Paulo, cheia de cachorros. Como os pais de Daniel eram os melhores amigos de Hilda, o menino cresceu como se fosse seu sobrinho. [...] E foi para ele que a tia Hilda Hilst escreveu seu único livro infantil, chamado “Eu Sou a Monstra”, lançado agora pela editora Companhia das Letrinhas. “A Monstra era a Hilda, mas ela era uma monstra muita simpática”, explica. Escrito em forma de poema, o livro conta a história da personagem que tem “muitas caras”, “mil capas”, e que pode ser tudo que a imaginação do leitor quiser. “Ela fez de presente para mim quando eu tinha uns seis anos”, conta Daniel. [...] Além do privilégio de ter “Eu Sou a Monstra” escrito e dedicado só para ele, Daniel também tinha a sorte de receber outros carinhos de Hilda. “Ninguém me deu tantos presentes ao longo da vida.” “Eu tive várias fases. A fase do dinossauro, dos bonecos. E era só eu falar que estava gostando daquilo que ela me dava um monte de livro sobre o assunto, e a gente ficava conversando a respeito. Esse amor pelo conhecimento é a Hilda na minha vida.” [...]",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, há uma opinião no trecho:",c,6° ano,SPAECE,Avaliação paraná,"“‘A Monstra era a Hilda, mas ela era uma monstra muita simpática’, explica.”.","['“Ela morava na Casa do Sol, uma grande chácara em Campinas, no interior de São Paulo, cheia de cachorros.”.', '“Como os pais de Daniel eram os melhores amigos de Hilda, o menino cresceu como se fosse seu sobrinho.”. ', '“‘A Monstra era a Hilda, mas ela era uma monstra muita simpática’, explica.”.', '“‘Ela fez de presente para mim quando eu tinha uns seis anos’, conta Daniel.”. ']"
"Toy Story 4’ brinca com nostalgia e relacionamentos, dizem produtores","Poucos filmes trazem tantas lembranças em tantas pessoas como os da série Toy Story. […] Em entrevista exclusiva ao R7, o diretor de Toy Story 4, Josh Cooley, e o produtor […], Jonas Rivera, revelam como esse sentimento […] fez parte da concepção para a nova história. […] Toy Story 3 não era o final? […] “Nós também pensamos que o três seria o final, mas quanto mais eu penso, mais animado eu fico quando as pessoas falam isso. Porque não foi um fim, existem muito mais histórias do Woody para serem contadas”, comenta animado o produtor. Novos personagens e um retorno “Eu adoro poder introduzir novos personagens. Eu acho que é isso que faz Toy Story ser fresco toda vez, introduzir novos brinquedos que você não sabia que existiam no mundo e ver como Woody, Buzz e os outros personagens apenas interagem com eles. […]”, conta Jonas. Josh […] resume […]. Expandir estes relacionamentos e trazer novos personagens para eles é uma parte importante da experiência com Toy Story”. […] “É ótimo poder trazer a Betty de volta, porque nós sempre amamos ela. Mesmo que o papel dela tenha sido pequeno nos primeiros dois filmes, ela é importante […].” Sentimentos reais, personagens reais […] “Nós damos o nosso melhor para fazer personagens divertidos e interessantes, mas também torná-los reais. Então eles não são só divertidos e interessantes. Eles são interessantes porque são reais. […] Nosso pensamento é de que as pessoas veem um pouco de si mesmas ali, porque são personagens verdadeiros. É sempre sobre ser verdadeiro”, explica Josh […].",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, há uma opinião no trecho:",c,6° ano,SPAECE,Avaliação paraná,"“‘Eu acho que é isso que faz Toy Story ser fresco toda vez, introduzir novos brinquedos…’”","['“Em entrevista exclusiva ao R7, o diretor de Toy Story 4, Josh Cooley, e o produtor...”.', '“‘…não foi um fim, existem muito mais histórias do Woody para serem contadas…’”.', '“‘Eu acho que é isso que faz Toy Story ser fresco toda vez, introduzir novos brinquedos…’”', '“‘... ver como Woody, Buzz e os outros personagens apenas interagem com eles.’”.']"
"Filme produzido em MT alerta sobre as consequências do desequilíbrio ambiental no
mundo","O filme “Operação Ozônio”, que foi produzido em Mato Grosso, será exibido nesta segundafeira (29), no Cine Teatro Cuiabá. [...] O filme surgiu na sala de aula, em Primavera do Leste, a 244 km de Cuiabá. [...] A história começa em 2050, quando sete crianças voltam no tempo até o ano de 2021. O objetivo deles é auxiliar os pais, que neste momento ainda estão na infância, a proteger o meio ambiente. As emoções estão além das telas. Durante as filmagens, o diretor Bellamir Freire conta que viu os atores e seus pais sonharem juntos e se emocionarem. “O que achei incrível foi acompanhar a emoção das crianças e dos pais delas durante as filmagens. Eles choravam, se emocionavam e sonhavam juntos”, conta. O filme foi gravado nos municípios de Chapada dos Guimarães, Barra do Garças, Primavera do Leste e no Pantanal Mato­grossense. [...]",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, há uma opinião no trecho",c,6° ano,SPAECE,Avaliação paraná,“‘O que achei incrível foi acompanhar a emoção das crianças e dos pais delas...’”,"['“O filme ‘Operação Ozônio’, que foi produzido em Mato Grosso, será exibido nesta segunda\xadfeira (29), no Cine Teatro Cuiabá.”. ', '“A história começa em 2050, quando sete crianças voltam no tempo até o ano de 2021.”.', '“‘O que achei incrível foi acompanhar a emoção das crianças e dos pais delas...’”', '“O filme foi gravado nos municípios de Chapada dos Guimarães, Barra do Garças, Primavera do Leste...”.']"
Um dia no campo,"A boneca Limãozinho foi visitar sua amiga, a boneca Fazendinha, que morava no campo. – Que maravilha de lugar, Fazendinha. Aqui há muitas frutas gostosas, como maçã, pera, uva, banana, jabuticaba, laranja... – disse Limãozinho. – Isso mesmo, amiga! Eu adoro este lugar, o ar puro, a companhia dos animais, a comida fresquinha... não troco isto aqui por nada – elogiou Fazendinha. Limãozinho gostou tanto da vida no campo que se mudou para lá e foi ajudar Fazendinha a cuidar dos bichos e do imenso pomar repleto de frutas que havia naquele lugar mágico e encantador. Agora, além das maravilhas da natureza, o campo contava com a presença das duas lindas bonecas.",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, há um fato no trecho:",a,6° ano,SPAECE,Avaliação paraná,"“A boneca Limãozinho foi visitar sua amiga, a boneca Fazendinha,...”.","['“A boneca Limãozinho foi visitar sua amiga, a boneca Fazendinha,...”.', '“Aqui há muitas frutas gostosas, como maçã, pera, uva, banana,...""', '“... pomar repleto de frutas que havia naquele lugar mágico e encantador.”.', '“... o campo contava com a presença das duas lindas bonecas.”.']"
Regiões brasileiras,"Nosso país é realmente fantástico! Há abundância em tudo: vegetação, água, espécies animais, extensão territorial, etc. Justamente pela grande diversidadei natural, social, econômica e também pela extensãoii territorial – temos 8 514 877 km2 em extensão, foi necessário dividir nosso país em regiões, dessa forma fica mais fácil administrar e estimular o desenvolvimento baseando-se nas características regionais. Atualmente o Brasil é formado por 26 estados e um Distrito Federal, divididos em cinco regiões: Centro-Oeste, Nordeste, Norte, Sul e Sudeste. [...]",D06 - Distinguir fato de opinião relativa ao fato.,O trecho desse texto que apresenta uma opinião é:,a,6° ano,SPAECE,Avaliação paraná,“Nosso país é realmente fantástico!”.,"['“Nosso país é realmente fantástico!”.', '“... temos 8 514 877 km² em extensão,...”', '“... foi necessário dividir nosso país em regiões,...”', '“Atualmente o Brasil é formado por 26 estados...”.']"
-,"Aquelas férias com os sobrinhos tinham sido maravilhosas. Embora os garotos viessem de vez em quando passar uns dias lá no sítio, nada se comparava àquelas férias de julho [...]. Eles visitaram as belas fazendas da região. Passearam a cavalo. Pescaram, andaram pelos pastos e pelos cafezais e se divertiram à beça. [...] Como as noites de julho estavam muito frias, os tios resolveram colocar os moleques para dormirem todos juntos. Assim eles poderiam se aquecer melhor. O irmão do meio contou que durante a noite ele acordou assustado porque o irmão mais novo despertou feito um maluco e gritava desesperadamente: – Socorroooo! Eu não estou sentindo a minha pernaaaa! Eu perdi a minha perna! Eu belisco a minha perna e não sinto nadaaaa! Foi quando o irmão mais velho resmungou irritado: – Vai dormir, garoto! Você vai ver se continuar a beliscar a minha perna!",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, há uma opinião no trecho:",a,6° ano,SPAECE,Avaliação paraná,“Aquelas férias com os sobrinhos tinham sido maravilhosas.”. ,"['“Aquelas férias com os sobrinhos tinham sido maravilhosas.”. ', '“Embora os garotos viessem de vez em quando passar uns dias lá no sítio,...”.', ' “Passearam a cavalo. Pescaram, andaram pelos pastos...”.', '“O irmão do meio contou que durante a noite ele acordou assustado...”.']"
